fiscal_month,product_code,product_name,variant,gross_price_per_item,total_gross_price
2,A5419110207,AQ Gamer 2,Premium Black,599.2302,8389.22
4,A5419110207,AQ Gamer 2,Premium Black,599.2302,3595.38
5,A5419110207,AQ Gamer 2,Premium Black,599.2302,2996.15
6,A5419110207,AQ Gamer 2,Premium Black,599.2302,7190.76
8,A5419110207,AQ Gamer 2,Premium Black,599.2302,7190.76
9,A5419110207,AQ Gamer 2,Premium Black,599.2302,9587.68
10,A5419110207,AQ Gamer 2,Premium Black,599.2302,3595.38
12,A5419110207,AQ Gamer 2,Premium Black,599.2302,4793.84
1,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,2433.63
2,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,3042.04
4,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,5475.66
5,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,6084.07
6,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,9126.11
8,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,9734.51
9,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,5475.66
10,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,3650.44
12,A5419110208,AQ Gamer 2,Premium Misty Green,608.407,6084.07
1,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,1769.22
2,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,3538.45
4,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,4717.93
5,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,7076.89
6,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,2948.71
8,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,10025.6
9,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,3538.45
10,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,8846.12
12,A5519110301,AQ Gamer 3,Standard Firey Red,589.7411,2948.71
1,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,7876.23
2,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,9087.96
4,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,18175.93
5,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,7270.37
6,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,9087.96
8,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,3635.19
9,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,9087.96
10,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,7270.37
12,A5519110302,AQ Gamer 3,Standard Cool Blue,605.8642,6058.64
1,A5519110303,AQ Gamer 3,Standard Black,604.2721,2417.09
2,A5519110303,AQ Gamer 3,Standard Black,604.2721,3625.63
4,A5519110303,AQ Gamer 3,Standard Black,604.2721,18128.16
5,A5519110303,AQ Gamer 3,Standard Black,604.2721,9064.08
6,A5519110303,AQ Gamer 3,Standard Black,604.2721,9668.35
8,A5519110303,AQ Gamer 3,Standard Black,604.2721,7251.27
9,A5519110303,AQ Gamer 3,Standard Black,604.2721,5438.45
10,A5519110303,AQ Gamer 3,Standard Black,604.2721,1812.82
12,A5519110303,AQ Gamer 3,Standard Black,604.2721,6646.99
1,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,3586.62
2,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,11357.64
4,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,14944.26
5,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,9564.33
6,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,4782.16
8,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,1793.31
9,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,9564.33
10,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,8966.56
12,A5519110304,AQ Gamer 3,Plus Firey Red,597.7704,3586.62
1,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,3794.93
2,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,3162.44
4,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,8222.35
5,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,7589.86
6,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,6957.37
8,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,10752.3
9,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,8222.35
10,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,7589.86
12,A5520110305,AQ Gamer 3,Plus Cool Blue,632.4885,8222.35
1,A5520110306,AQ Gamer 3,Plus Black,639.6816,8955.54
2,A5520110306,AQ Gamer 3,Plus Black,639.6816,9595.22
4,A5520110306,AQ Gamer 3,Plus Black,639.6816,5757.13
5,A5520110306,AQ Gamer 3,Plus Black,639.6816,6396.82
6,A5520110306,AQ Gamer 3,Plus Black,639.6816,1919.04
8,A5520110306,AQ Gamer 3,Plus Black,639.6816,3198.41
9,A5520110306,AQ Gamer 3,Plus Black,639.6816,8315.86
10,A5520110306,AQ Gamer 3,Plus Black,639.6816,3198.41
12,A5520110306,AQ Gamer 3,Plus Black,639.6816,8315.86
1,A5520110307,AQ Gamer 3,Premium Black,609.7926,3048.96
2,A5520110307,AQ Gamer 3,Premium Black,609.7926,10366.47
4,A5520110307,AQ Gamer 3,Premium Black,609.7926,10976.27
5,A5520110307,AQ Gamer 3,Premium Black,609.7926,10366.47
6,A5520110307,AQ Gamer 3,Premium Black,609.7926,8537.1
8,A5520110307,AQ Gamer 3,Premium Black,609.7926,7317.51
9,A5520110307,AQ Gamer 3,Premium Black,609.7926,6707.72
10,A5520110307,AQ Gamer 3,Premium Black,609.7926,4268.55
12,A5520110307,AQ Gamer 3,Premium Black,609.7926,6097.93
1,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,6491.27
2,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,11212.2
4,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,12982.55
5,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,4130.81
6,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,3540.7
8,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,10031.97
9,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,9441.85
10,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,8851.74
12,A5520110308,AQ Gamer 3,Premium Misty Green,590.1159,9441.85
1,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,5136.56
2,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,8346.91
4,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,7062.77
5,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,2568.28
6,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,10273.12
8,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,3210.35
9,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,2568.28
10,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,7062.77
12,A5620110401,AQ Smash 1,Standard Firey Red,642.0698,7062.77
1,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,4750.64
2,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,9501.28
4,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,10095.1
5,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,8313.62
6,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,8907.45
8,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,6532.13
9,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,2375.32
10,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,4750.64
12,A5620110402,AQ Smash 1,Standard Cool Blue,593.8297,3562.98
1,A5621110403,AQ Smash 1,Standard Black,631.1855,8205.41
2,A5621110403,AQ Smash 1,Standard Black,631.1855,3155.93
4,A5621110403,AQ Smash 1,Standard Black,631.1855,5680.67
5,A5621110403,AQ Smash 1,Standard Black,631.1855,10098.97
6,A5621110403,AQ Smash 1,Standard Black,631.1855,10098.97
8,A5621110403,AQ Smash 1,Standard Black,631.1855,4418.3
9,A5621110403,AQ Smash 1,Standard Black,631.1855,8836.6
10,A5621110403,AQ Smash 1,Standard Black,631.1855,10730.15
12,A5621110403,AQ Smash 1,Standard Black,631.1855,6943.04
1,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,9599.42
2,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,12159.27
4,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,15999.04
5,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,8959.46
6,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,10239.38
8,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,8959.46
9,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,2559.85
10,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,1919.88
12,A5621110404,AQ Smash 1,Plus Firey Red,639.9614,5119.69
1,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,7221.81
2,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,13239.98
4,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,15045.43
5,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,8425.44
6,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,5416.36
8,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,9027.26
9,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,7221.81
10,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,8425.44
12,A5621110405,AQ Smash 1,Plus Cool Blue,601.8173,10230.89
1,A5621110406,AQ Smash 1,Plus Black,644.3777,6443.78
2,A5621110406,AQ Smash 1,Plus Black,644.3777,7088.15
4,A5621110406,AQ Smash 1,Plus Black,644.3777,16109.44
5,A5621110406,AQ Smash 1,Plus Black,644.3777,6443.78
6,A5621110406,AQ Smash 1,Plus Black,644.3777,5799.4
8,A5621110406,AQ Smash 1,Plus Black,644.3777,10310.04
9,A5621110406,AQ Smash 1,Plus Black,644.3777,4510.64
10,A5621110406,AQ Smash 1,Plus Black,644.3777,10954.42
12,A5621110406,AQ Smash 1,Plus Black,644.3777,2577.51
1,A5621110407,AQ Smash 1,Premium Black,655.7782,6557.78
2,A5621110407,AQ Smash 1,Premium Black,655.7782,8525.12
4,A5621110407,AQ Smash 1,Premium Black,655.7782,12459.79
5,A5621110407,AQ Smash 1,Premium Black,655.7782,5246.23
6,A5621110407,AQ Smash 1,Premium Black,655.7782,5246.23
8,A5621110407,AQ Smash 1,Premium Black,655.7782,6557.78
9,A5621110407,AQ Smash 1,Premium Black,655.7782,4590.45
10,A5621110407,AQ Smash 1,Premium Black,655.7782,6557.78
12,A5621110407,AQ Smash 1,Premium Black,655.7782,6557.78
1,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,9201.54
2,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,8544.28
4,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,11830.55
5,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,1971.76
6,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,7887.03
8,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,6572.53
9,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,5915.27
10,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,10516.04
12,A5621110408,AQ Smash 1,Premium Misty Green,657.2525,1971.76
1,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,4547.85
2,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,13643.55
4,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,5847.24
5,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,9095.7
6,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,9095.7
8,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,9095.7
9,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,1949.08
10,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,7146.62
12,A5721110501,AQ Smash 2,Standard Firey Red,649.6929,7796.31
1,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,8163.92
2,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,12559.88
4,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,15699.85
5,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,5651.94
6,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,8791.91
8,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,1883.98
9,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,3767.96
10,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,3767.96
12,A5721110502,AQ Smash 2,Standard Cool Blue,627.9938,6907.93
1,A5721110503,AQ Smash 2,Standard Black,678.3035,4748.12
2,A5721110503,AQ Smash 2,Standard Black,678.3035,11531.16
4,A5721110503,AQ Smash 2,Standard Black,678.3035,16279.28
5,A5721110503,AQ Smash 2,Standard Black,678.3035,9496.25
6,A5721110503,AQ Smash 2,Standard Black,678.3035,5426.43
8,A5721110503,AQ Smash 2,Standard Black,678.3035,8817.95
9,A5721110503,AQ Smash 2,Standard Black,678.3035,2034.91
10,A5721110503,AQ Smash 2,Standard Black,678.3035,3391.52
12,A5721110503,AQ Smash 2,Standard Black,678.3035,2713.21
1,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,9837.52
2,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,9837.52
4,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,7214.18
5,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,7870.02
6,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,5902.51
8,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,6558.35
9,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,5902.51
10,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,3279.17
12,A5721110504,AQ Smash 2,Plus Firey Red,655.8348,3279.17
1,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,4046.56
2,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,12139.69
4,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,20232.82
5,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,6069.84
6,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,3372.14
8,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,2697.71
9,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,11465.26
10,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,4720.99
12,A5721110505,AQ Smash 2,Plus Cool Blue,674.4272,2023.28
1,A5721110506,AQ Smash 2,Plus Black,720.546,4323.28
2,A5721110506,AQ Smash 2,Plus Black,720.546,11528.74
4,A5721110506,AQ Smash 2,Plus Black,720.546,15131.47
5,A5721110506,AQ Smash 2,Plus Black,720.546,2161.64
6,A5721110506,AQ Smash 2,Plus Black,720.546,10808.19
8,A5721110506,AQ Smash 2,Plus Black,720.546,11528.74
9,A5721110506,AQ Smash 2,Plus Black,720.546,7205.46
10,A5721110506,AQ Smash 2,Plus Black,720.546,6484.91
12,A5721110506,AQ Smash 2,Plus Black,720.546,11528.74
1,A5820110101,AQ BZ Allin1,Standard 1,681.3022,18395.16
2,A5820110101,AQ BZ Allin1,Standard 1,681.3022,14988.65
4,A5820110101,AQ BZ Allin1,Standard 1,681.3022,16351.25
5,A5820110101,AQ BZ Allin1,Standard 1,681.3022,6131.72
6,A5820110101,AQ BZ Allin1,Standard 1,681.3022,10219.53
8,A5820110101,AQ BZ Allin1,Standard 1,681.3022,6131.72
9,A5820110101,AQ BZ Allin1,Standard 1,681.3022,14988.65
10,A5820110101,AQ BZ Allin1,Standard 1,681.3022,8175.63
12,A5820110101,AQ BZ Allin1,Standard 1,681.3022,12944.74
1,A5820110102,AQ BZ Allin1,Standard 2,697.5541,19531.51
2,A5820110102,AQ BZ Allin1,Standard 2,697.5541,7673.1
4,A5820110102,AQ BZ Allin1,Standard 2,697.5541,9068.2
5,A5820110102,AQ BZ Allin1,Standard 2,697.5541,6975.54
6,A5820110102,AQ BZ Allin1,Standard 2,697.5541,6277.99
8,A5820110102,AQ BZ Allin1,Standard 2,697.5541,5580.43
9,A5820110102,AQ BZ Allin1,Standard 2,697.5541,19531.51
10,A5820110102,AQ BZ Allin1,Standard 2,697.5541,9765.76
12,A5820110102,AQ BZ Allin1,Standard 2,697.5541,9765.76
1,A5820110103,AQ BZ Allin1,Standard 3,735.1465,7351.47
2,A5820110103,AQ BZ Allin1,Standard 3,735.1465,12497.49
4,A5820110103,AQ BZ Allin1,Standard 3,735.1465,25730.13
5,A5820110103,AQ BZ Allin1,Standard 3,735.1465,4410.88
6,A5820110103,AQ BZ Allin1,Standard 3,735.1465,10292.05
8,A5820110103,AQ BZ Allin1,Standard 3,735.1465,13967.78
9,A5820110103,AQ BZ Allin1,Standard 3,735.1465,7351.47
10,A5820110103,AQ BZ Allin1,Standard 3,735.1465,15438.08
12,A5820110103,AQ BZ Allin1,Standard 3,735.1465,11027.2
1,A5820110104,AQ BZ Allin1,Plus 1,690.4971,15190.94
2,A5820110104,AQ BZ Allin1,Plus 1,690.4971,4833.48
4,A5820110104,AQ BZ Allin1,Plus 1,690.4971,28310.38
5,A5820110104,AQ BZ Allin1,Plus 1,690.4971,19333.92
6,A5820110104,AQ BZ Allin1,Plus 1,690.4971,13809.94
8,A5820110104,AQ BZ Allin1,Plus 1,690.4971,11047.95
9,A5820110104,AQ BZ Allin1,Plus 1,690.4971,15190.94
10,A5820110104,AQ BZ Allin1,Plus 1,690.4971,4142.98
12,A5820110104,AQ BZ Allin1,Plus 1,690.4971,13119.44
1,A5820110105,AQ BZ Allin1,Plus 2,709.3926,13478.46
2,A5820110105,AQ BZ Allin1,Plus 2,709.3926,20572.39
4,A5820110105,AQ BZ Allin1,Plus 2,709.3926,6384.53
5,A5820110105,AQ BZ Allin1,Plus 2,709.3926,9931.5
6,A5820110105,AQ BZ Allin1,Plus 2,709.3926,16316.03
8,A5820110105,AQ BZ Allin1,Plus 2,709.3926,9931.5
9,A5820110105,AQ BZ Allin1,Plus 2,709.3926,9222.1
10,A5820110105,AQ BZ Allin1,Plus 2,709.3926,7093.93
12,A5820110105,AQ BZ Allin1,Plus 2,709.3926,4965.75
1,A5820110106,AQ BZ Allin1,Plus 3,692.5242,9695.34
2,A5820110106,AQ BZ Allin1,Plus 3,692.5242,17313.11
4,A5820110106,AQ BZ Allin1,Plus 3,692.5242,24238.35
5,A5820110106,AQ BZ Allin1,Plus 3,692.5242,5540.19
6,A5820110106,AQ BZ Allin1,Plus 3,692.5242,18698.15
8,A5820110106,AQ BZ Allin1,Plus 3,692.5242,11080.39
9,A5820110106,AQ BZ Allin1,Plus 3,692.5242,5540.19
10,A5820110106,AQ BZ Allin1,Plus 3,692.5242,17313.11
12,A5820110106,AQ BZ Allin1,Plus 3,692.5242,14543.01
1,A5820110107,AQ BZ Allin1,Premium 1,737.6775,8114.45
2,A5820110107,AQ BZ Allin1,Premium 1,737.6775,25081.04
4,A5820110107,AQ BZ Allin1,Premium 1,737.6775,8852.13
5,A5820110107,AQ BZ Allin1,Premium 1,737.6775,19917.29
6,A5820110107,AQ BZ Allin1,Premium 1,737.6775,5901.42
8,A5820110107,AQ BZ Allin1,Premium 1,737.6775,12540.52
9,A5820110107,AQ BZ Allin1,Premium 1,737.6775,12540.52
10,A5820110107,AQ BZ Allin1,Premium 1,737.6775,7376.78
12,A5820110107,AQ BZ Allin1,Premium 1,737.6775,11802.84
1,A5821110108,AQ BZ Allin1,Premium 2,746.7388,13441.3
2,A5821110108,AQ BZ Allin1,Premium 2,746.7388,23895.64
4,A5821110108,AQ BZ Allin1,Premium 2,746.7388,38083.68
5,A5821110108,AQ BZ Allin1,Premium 2,746.7388,16428.25
6,A5821110108,AQ BZ Allin1,Premium 2,746.7388,20161.95
8,A5821110108,AQ BZ Allin1,Premium 2,746.7388,11947.82
9,A5821110108,AQ BZ Allin1,Premium 2,746.7388,14188.04
10,A5821110108,AQ BZ Allin1,Premium 2,746.7388,8214.13
12,A5821110108,AQ BZ Allin1,Premium 2,746.7388,9707.6
1,A6018110101,AQ Home Allin1,Standard 1,800.4577,800.46
2,A6018110101,AQ Home Allin1,Standard 1,800.4577,1600.92
4,A6018110101,AQ Home Allin1,Standard 1,800.4577,2401.37
5,A6018110101,AQ Home Allin1,Standard 1,800.4577,2401.37
6,A6018110101,AQ Home Allin1,Standard 1,800.4577,1600.92
8,A6018110101,AQ Home Allin1,Standard 1,800.4577,4002.29
9,A6018110101,AQ Home Allin1,Standard 1,800.4577,3201.83
10,A6018110101,AQ Home Allin1,Standard 1,800.4577,3201.83
12,A6018110101,AQ Home Allin1,Standard 1,800.4577,2401.37
1,A6018110102,AQ Home Allin1,Standard 2,764.0542,3820.27
2,A6018110102,AQ Home Allin1,Standard 2,764.0542,4584.33
4,A6018110102,AQ Home Allin1,Standard 2,764.0542,6876.49
5,A6018110102,AQ Home Allin1,Standard 2,764.0542,1528.11
6,A6018110102,AQ Home Allin1,Standard 2,764.0542,1528.11
8,A6018110102,AQ Home Allin1,Standard 2,764.0542,1528.11
9,A6018110102,AQ Home Allin1,Standard 2,764.0542,3820.27
10,A6018110102,AQ Home Allin1,Standard 2,764.0542,3056.22
12,A6018110102,AQ Home Allin1,Standard 2,764.0542,3820.27
1,A6018110103,AQ Home Allin1,Standard 3,770.9789,4625.87
2,A6018110103,AQ Home Allin1,Standard 3,770.9789,1541.96
4,A6018110103,AQ Home Allin1,Standard 3,770.9789,3854.89
5,A6018110103,AQ Home Allin1,Standard 3,770.9789,770.98
6,A6018110103,AQ Home Allin1,Standard 3,770.9789,1541.96
8,A6018110103,AQ Home Allin1,Standard 3,770.9789,3854.89
9,A6018110103,AQ Home Allin1,Standard 3,770.9789,1541.96
10,A6018110103,AQ Home Allin1,Standard 3,770.9789,3083.92
12,A6018110103,AQ Home Allin1,Standard 3,770.9789,3854.89
1,A6018110104,AQ Home Allin1,Plus 1,749.0987,3745.49
2,A6018110104,AQ Home Allin1,Plus 1,749.0987,5243.69
4,A6018110104,AQ Home Allin1,Plus 1,749.0987,4494.59
5,A6018110104,AQ Home Allin1,Plus 1,749.0987,2996.39
6,A6018110104,AQ Home Allin1,Plus 1,749.0987,3745.49
8,A6018110104,AQ Home Allin1,Plus 1,749.0987,4494.59
9,A6018110104,AQ Home Allin1,Plus 1,749.0987,2247.3
10,A6018110104,AQ Home Allin1,Plus 1,749.0987,2247.3
12,A6018110104,AQ Home Allin1,Plus 1,749.0987,2996.39
1,A6018110105,AQ Home Allin1,Plus 2,766.6472,1533.29
2,A6018110105,AQ Home Allin1,Plus 2,766.6472,4599.88
4,A6018110105,AQ Home Allin1,Plus 2,766.6472,6133.18
5,A6018110105,AQ Home Allin1,Plus 2,766.6472,3066.59
6,A6018110105,AQ Home Allin1,Plus 2,766.6472,2299.94
8,A6018110105,AQ Home Allin1,Plus 2,766.6472,2299.94
9,A6018110105,AQ Home Allin1,Plus 2,766.6472,2299.94
10,A6018110105,AQ Home Allin1,Plus 2,766.6472,766.65
12,A6018110105,AQ Home Allin1,Plus 2,766.6472,4599.88
1,A6018110106,AQ Home Allin1,Plus 3,787.5874,4725.52
2,A6018110106,AQ Home Allin1,Plus 3,787.5874,5513.11
4,A6018110106,AQ Home Allin1,Plus 3,787.5874,1575.17
5,A6018110106,AQ Home Allin1,Plus 3,787.5874,3150.35
6,A6018110106,AQ Home Allin1,Plus 3,787.5874,787.59
8,A6018110106,AQ Home Allin1,Plus 3,787.5874,3937.94
9,A6018110106,AQ Home Allin1,Plus 3,787.5874,1575.17
10,A6018110106,AQ Home Allin1,Plus 3,787.5874,1575.17
12,A6018110106,AQ Home Allin1,Plus 3,787.5874,3937.94
1,A6019110107,AQ Home Allin1,Premium 1,785.9918,3143.97
2,A6019110107,AQ Home Allin1,Premium 1,785.9918,2357.98
4,A6019110107,AQ Home Allin1,Premium 1,785.9918,3143.97
5,A6019110107,AQ Home Allin1,Premium 1,785.9918,1571.98
6,A6019110107,AQ Home Allin1,Premium 1,785.9918,3929.96
8,A6019110107,AQ Home Allin1,Premium 1,785.9918,2357.98
9,A6019110107,AQ Home Allin1,Premium 1,785.9918,1571.98
10,A6019110107,AQ Home Allin1,Premium 1,785.9918,1571.98
12,A6019110107,AQ Home Allin1,Premium 1,785.9918,2357.98
1,A6019110108,AQ Home Allin1,Premium 2,796.6606,3983.3
2,A6019110108,AQ Home Allin1,Premium 2,796.6606,1593.32
4,A6019110108,AQ Home Allin1,Premium 2,796.6606,7966.61
5,A6019110108,AQ Home Allin1,Premium 2,796.6606,3983.3
6,A6019110108,AQ Home Allin1,Premium 2,796.6606,1593.32
8,A6019110108,AQ Home Allin1,Premium 2,796.6606,2389.98
9,A6019110108,AQ Home Allin1,Premium 2,796.6606,1593.32
10,A6019110108,AQ Home Allin1,Premium 2,796.6606,1593.32
12,A6019110108,AQ Home Allin1,Premium 2,796.6606,796.66
1,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,1648.18
2,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,2472.27
4,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,6592.71
5,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,1648.18
6,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,1648.18
8,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,3296.36
9,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,3296.36
10,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,824.09
12,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,824.0889,4120.44
1,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,2370.31
2,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,5530.73
4,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,7110.94
5,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,3160.42
6,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,2370.31
8,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,2370.31
9,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,2370.31
10,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,3950.52
12,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,790.104,4740.62
1,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,3078.25
2,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,2308.69
4,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,7695.64
5,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,3078.25
6,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,3847.82
8,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,769.56
9,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,2308.69
10,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,2308.69
12,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,769.5635,2308.69
1,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,807.2638,1614.53
2,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,807.2638,5650.85
4,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,807.2638,4843.58
5,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,807.2638,4843.58
6,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,807.2638,3229.06
8,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,807.2638,1614.53
